datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
07-01-2026 09:15,26111.65,0.12662,0.122571875,0.11806781250000001,0.113863125,0.10969531249999995,0.10405624999999999,0.0986109375,0.0963840625,0.0955015625,0.0938684375,0.09206249999999999,0.090476875,0.0920084375,0.110845,0.15428,0.1701262499999999,0.16801999999999995,0.1625121875,0.15730031249999998,0.15227125,0.1468409375,0.14133593749999995,0.13607468749999996,0.1310815625,0.12625625000000001,0.1213721875,0.1163996875,0.1115
07-01-2026 09:20,26141.4,0.0976824999999999,0.1020007393259795,0.10666428871849,0.1091722529188649,0.10752307000514849,0.10267724028924316,0.0973872973139453,0.0950127702994043,0.09469237543894529,0.09363044341424305,0.09193992187499984,0.0907580276191287,0.0949990647030303,0.1171640669060608,0.1583598459530304,0.17172472837635472,0.16927404127082618,0.16399579983324705,0.15846409385628069,0.1530561639634893,0.14775835728027664,0.14254948576057444,0.13749167149082886,0.132351262551631,0.12735173080695017,0.1224140524461797,0.1175707616431508,0.1135668131770475
07-01-2026 09:25,26139.35,0.094465,0.0975571986135363,0.1024063558047736,0.10547286871043596,0.10392391781507421,0.10027043231073551,0.0963750209858844,0.0937766773502977,0.09306318504838434,0.09209043231073545,0.09046494306845596,0.08974997478590549,0.0968577229894447,0.1227170533597696,0.1618918298566604,0.17312736578041993,0.1704745101485127,0.1649061947546719,0.1586546270569278,0.15279843705087276,0.1477183212689258,0.1427419110995106,0.13768298418291441,0.1326615297133155,0.12781488884097505,0.12294144715326395,0.11819720731081645,0.1142361263540951
07-01-2026 09:30,26128.95,0.1033225,0.1054185370086976,0.1097440576303523,0.11146991150066896,0.10856804687499991,0.1049027754501701,0.1003239223513612,0.09603623710298381,0.09448929688117474,0.09327930978359375,0.09157588566672545,0.09037809126502636,0.0945849706197983,0.1173587810013567,0.1595077718610997,0.17332260108325015,0.1709935509080693,0.16509619940580655,0.1584644037133833,0.15240042134217074,0.14727577873338477,0.1422437088273097,0.1370807346550207,0.1322034220350118,0.12752496877000144,0.1227000729908168,0.117869011158168,0.1134298357061377
07-01-2026 09:35,26131.9,0.0971575,0.1017806249999999,0.10770430636968234,0.1100837478324598,0.1082266813880951,0.1051791815777442,0.10047090007994185,0.09559784080599235,0.0932811480597579,0.092145565884972,0.0910785988686177,0.08965742919701389,0.0911064976362792,0.1110601695476479,0.1568700629643397,0.17355503206259443,0.17143045358933964,0.16541036932390413,0.1589637510018937,0.15308466972206397,0.14777837604189664,0.1423777523983854,0.13702084431004147,0.1322138753200237,0.12761931254000294,0.12280913263275725,0.1180151544525729,0.1136547442482336
07-01-2026 09:40,26145.15,0.0867334311603517,0.0934626347376098,0.09853442308812585,0.10142632378991975,0.10175797215119026,0.0998385805605903,0.09666182065069905,0.09299884850660645,0.09058681802089044,0.08975119929977471,0.0891069549774427,0.08752827825440651,0.08895478001262985,0.1095861357324795,0.15661427500687,0.1736845125120225,0.17144771250687002,0.16534530000085873,0.159047734375,0.15342757812499996,0.1481387968950014,0.1425924845350118,0.13718495340502068,0.13229068766001179,0.1275722096792284,0.12264114355222874,0.1177790289790756,0.1134779209091967
07-01-2026 09:45,26113.1,0.0982341425588258,0.1037678818375412,0.10551733856529766,0.10634752723726609,0.105250523064771,0.10189296608255866,0.09833145763484515,0.09512242762919346,0.0931183302426476,0.0918803245609391,0.09043631111700234,0.08842621743490495,0.08963150420686039,0.1097239960790694,0.1557535221346541,0.172513557942327,0.1704094388834158,0.164396875,0.158163671875,0.1526027209569751,0.1471100489058009,0.1414150465226517,0.1362167676558009,0.1313736313424304,0.1263393430270966,0.12110027804369661,0.11615982772043765,0.1117411991900532
07-01-2026 09:50,26110.0,0.1180954916365965,0.11851371145451375,0.11794162115803634,0.11666214295126809,0.1127278716459616,0.10689576099119676,0.1018132485482183,0.0988368255789353,0.09728048343967424,0.0953764845887691,0.09313786722825575,0.09102293782604609,0.0921292533374124,0.1110552099607002,0.1552420442693082,0.17155899088465404,0.16956044026683165,0.16364240135145136,0.1573287420616116,0.1515881233342706,0.1459946211232136,0.14029098871752566,0.1351854742527679,0.13041094880065116,0.12527569807320438,0.11987502883154641,0.1149482934590784,0.1106099999999999
07-01-2026 09:55,26108.9,0.1184122802381223,0.11761830072184351,0.12000168399927105,0.11985794768811756,0.11532843701189545,0.1090330272637542,0.10361136667315825,0.10112863571820704,0.09980730018158585,0.0975845958870218,0.0949207677317041,0.0929713593916967,0.09671570706123825,0.1185059510560137,0.1593906353556058,0.17262530646994595,0.16987045450841587,0.1639624589529028,0.1576706872482233,0.15171870879761595,0.14626419510140795,0.14070263444616554,0.1352457114265043,0.1303822689030805,0.12561735713932543,0.12021452247065509,0.1149095857712185,0.1107024999999999
07-01-2026 10:00,26140.3,0.0999180489020728,0.10325198099211574,0.11155800845993444,0.1151753324430532,0.1130017542862655,0.10930017731834385,0.1052402782639636,0.1024476729031813,0.100448060356905,0.09797261054152384,0.0950190676592573,0.0932182227092806,0.0997943276494482,0.1252065778838067,0.1637529764419033,0.1742349033052378,0.17081921874999983,0.16500326072645133,0.1590474139366116,0.15311416579532033,0.14750675370637895,0.14181717633036106,0.13616363321790895,0.1313601230239292,0.12682441262128918,0.1214423937286182,0.11590660020962715,0.1115149999999999
07-01-2026 10:05,26142.95,0.0918760978041457,0.09656678963223736,0.1040069108410817,0.107948477570906,0.1089586624659481,0.10910698946128125,0.10637716085820065,0.10243868983537499,0.09984388467735911,0.09775154902390745,0.09505455251044964,0.0929189766338207,0.0968492528988386,0.1190465995442803,0.1602723206917212,0.17375477259552324,0.17127777698074648,0.16561589777372235,0.1596833452020732,0.1540145901154704,0.1485143842743174,0.1429604059540694,0.1375521752633715,0.1326692340790694,0.1279572139372985,0.12275480554431856,0.1173157679938927,0.1122374999999999
07-01-2026 10:10,26159.15,0.1042280489020728,0.1030668328899107,0.102979228491627,0.10243994253383346,0.10384167282064155,0.1059071435163423,0.10311877139134355,0.09822386212653655,0.0962023830421531,0.09545128452913021,0.09358621570540415,0.09167094321816355,0.09568322612575256,0.1179975857322985,0.1591774052212234,0.17327109119662598,0.17174385885240495,0.1664114371744336,0.16034903415414636,0.15487324273094075,0.14964825690386752,0.14429679687499997,0.139008046875,0.133948984375,0.12910906249999995,0.12407179687499989,0.1186914062499999,0.1132524999999999
07-01-2026 10:15,26183.8,0.1204525,0.11112982174902605,0.10614645610437526,0.10182798042961305,0.1009037446798545,0.1018433398196006,0.0981841154050488,0.0934295469916842,0.0920627289322888,0.091881352811913,0.09036643254754355,0.08900737394089935,0.09610715679802385,0.1227105521574662,0.1625810630301381,0.1742242472133852,0.1722173497083575,0.16696907306963796,0.16084183070945776,0.15539197379846545,0.15031878150387928,0.1449984732329993,0.1398155622377773,0.13480424020159715,0.12984164062499995,0.1247872656249999,0.1195242187499999,0.11422
07-01-2026 10:20,26169.15,0.13463,0.118933939607996,0.11058317769046895,0.10512573924552046,0.1028866690325673,0.10145213429704344,0.09702192079909855,0.0932018750393779,0.0918744459712666,0.09100648750497359,0.08916413477120105,0.08756329785650349,0.0921324535176133,0.1160790895275445,0.1601344902796842,0.17384683006884186,0.17103665525095285,0.16558325751499753,0.15978088888754585,0.15456898540205186,0.14967204047889104,0.1444196808409987,0.1393613588505547,0.1344423866531943,0.1294285156249999,0.1243047656249999,0.11904999999999995,0.11379
07-01-2026 10:25,26152.25,0.1429375,0.12524893938433126,0.11341513157590324,0.10708215470207719,0.1048667947085328,0.10239540100420891,0.0981064086890599,0.09489677381824829,0.09316400715597385,0.0915605867402079,0.0893237559471255,0.08740294312384575,0.08943143650303585,0.1100324999999999,0.1568025,0.1728331316945107,0.1697670965148979,0.16417819208262405,0.15885958735342287,0.15385033118753827,0.14885604705912295,0.1435082388579993,0.1382379059877773,0.13321892770159716,0.1282921093749999,0.12315942966022375,0.11800031222723835,0.1131992491271628
07-01-2026 10:30,26130.45,0.1418924999999999,0.12930489594202116,0.11756114145928054,0.10968568201871615,0.10658428269814316,0.10410139550830005,0.1005107893341947,0.09731202132901126,0.09486324004148985,0.09259606669883,0.08998028565751551,0.08796412352289834,0.0902333435678356,0.1105977552243327,0.1563473854486654,0.17283086193466501,0.1702562290510645,0.1642182007405838,0.15835446976156525,0.1532333452202097,0.1480853386611363,0.142493521717765,0.1371167222315799,0.13210449262269747,0.12717684834944132,0.12190864611597885,0.1168205904972151,0.1127834982543256
07-01-2026 10:35,26133.05,0.1350220476528852,0.12798692470404227,0.11879544696752625,0.11132702397695779,0.1074621106002977,0.1046564054397958,0.1016495996838025,0.09864227204826675,0.09572265518233619,0.09297507473069955,0.0904181479067876,0.08845818419834545,0.09067039134845255,0.1108911354486654,0.1560500857061615,0.17280192073911899,0.17079897632749397,0.1647067898017451,0.15842896172612236,0.1531426106960363,0.14785235467574015,0.14210634031053,0.13683367883815994,0.1319115991164045,0.1267428889169595,0.12116881844323565,0.1160685215089419,0.1122898210572431
07-01-2026 10:40,26144.05,0.1270790953057706,0.12277042814656385,0.11659355677505359,0.1112472649426962,0.10726124902178046,0.10375279469576976,0.1007997674403032,0.09804711082819205,0.09508794940909726,0.09227690872945155,0.09008332324092694,0.0883719975623094,0.0903444554415795,0.1105798916163543,0.1561767650663267,0.17262784505410206,0.17053329315266294,0.16503374089768047,0.15925804357830142,0.15380502619430814,0.1483647381467813,0.142751021717765,0.13741125348157995,0.1322791734897166,0.1268897640355948,0.121355961310054,0.11659813361643384,0.1128780560401344
