datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
07-01-2026 09:15,26111.65,0.12662,0.1233,0.11741000000000001,0.11624200000000001,0.11005000000000001,0.10576000000000002,0.09317600000000001,0.09724,0.09570000000000001,0.09397000000000001,0.09187,0.09041,0.08908,0.08795,0.1784,0.17237,0.16928,0.163792,0.1576,0.1524,0.14697,0.14105,0.13613,0.13085,0.1264,0.12142,0.11631000000000001,0.1115
07-01-2026 09:20,26141.4,0.08632,0.08349881300553365,0.10194436852721661,0.11779,0.11197,0.11028000000000002,0.093402,0.09383940561850108,0.09837,0.09619000000000001,0.09413000000000002,0.09236,0.09057000000000001,0.08925000000000001,0.17962000000000003,0.17477000000000004,0.16946976969249233,0.16534,0.15982905043771728,0.1542,0.14753,0.14274000000000003,0.13849,0.13282,0.1282571606608781,0.12363,0.11727098537940421,0.11353000000000002
07-01-2026 09:25,26139.35,0.09147000000000001,0.08632187533702244,0.09514000000000002,0.09933,0.09599000000000002,0.09204000000000001,0.09216,0.08954000000000001,0.08996000000000001,0.08861,0.08697000000000002,0.08627000000000001,0.08541,0.1066240563975788,0.1801,0.17574000000000004,0.17154,0.16567,0.15927,0.1533406837656535,0.14919,0.14245000000000002,0.13806,0.13242,0.12877,0.12349,0.11817000000000001,0.11422960433310443
07-01-2026 09:30,26128.95,0.10860000000000002,0.10842000000000002,0.1115,0.12248000000000002,0.10715000000000001,0.11098,0.10345,0.0899791316201407,0.09864,0.09511,0.09304,0.09123,0.08846634041978824,0.08843000000000001,0.18174,0.17654673153535147,0.17206,0.16502,0.15755000000000002,0.15242402564848023,0.14691000000000004,0.14209,0.13721,0.13184,0.12722,0.12252,0.11729000000000002,0.11200000000000002
07-01-2026 09:35,26131.9,0.10462,0.10538,0.12459,0.12051,0.11225,0.11294,0.10544,0.08987414895456709,0.09896000000000002,0.08979158796322761,0.09412000000000001,0.09136,0.09014,0.08885000000000001,0.18193,0.17784144017587306,0.17226000000000002,0.16522000000000003,0.15924,0.15334,0.14784,0.1423,0.1369676040963042,0.13219000000000003,0.12733,0.12295,0.11707000000000001,0.11217734418617718
07-01-2026 09:40,26145.15,0.07079,0.07639,0.08313,0.08523000000000001,0.10460594451097431,0.08734,0.10049712512825384,0.08808440047892314,0.0845,0.08386000000000002,0.09163995003296392,0.08301000000000001,0.08262,0.08249,0.18277,0.1782,0.17265,0.16631000000000004,0.15883000000000003,0.15343,0.14961,0.14337,0.1382,0.13313,0.12864,0.12374000000000002,0.11872,0.112119674816341
07-01-2026 09:45,26113.1,0.09015195942625122,0.11837,0.10826000000000001,0.11514000000000002,0.1083,0.10550000000000001,0.10226,0.09309923466885281,0.09741,0.09438000000000002,0.09237000000000001,0.09075,0.08413507475147708,0.08809,0.18107,0.17468,0.1704,0.16426,0.15700000000000003,0.15289,0.14697,0.14089,0.13571,0.13075,0.12599,0.12096000000000001,0.11649693820970111,0.11071
07-01-2026 09:50,26110.0,0.12056459352398326,0.12087,0.10978000000000002,0.12910107656359618,0.11420986877674741,0.10476,0.09939000000000002,0.09680000000000001,0.09542000000000002,0.09316000000000002,0.09122,0.08945,0.08898906679765223,0.08699,0.17891308332357303,0.1745,0.17045000000000002,0.16386,0.15681,0.15155,0.14694,0.13880925198850608,0.13566,0.13068,0.12601,0.11878444694125094,0.11607,0.11095000000000001
07-01-2026 09:55,26108.9,0.13029,0.12175,0.13487,0.1281844880150774,0.12009,0.11328000000000002,0.09911065820587117,0.10300280911107584,0.10426000000000002,0.10032,0.09739,0.09479000000000001,0.09256,0.09083,0.18084,0.17444,0.16945,0.16358,0.15675,0.15109179677725929,0.14636,0.14063,0.1353,0.13039363689384725,0.12571,0.12047000000000001,0.11446978097178145,0.10983
07-01-2026 10:00,26140.3,0.09239,0.0877,0.11500000000000002,0.11531,0.11123000000000001,0.10752,0.10161000000000002,0.10449683129306016,0.09747,0.1002057705819199,0.09255,0.09062,0.08911000000000001,0.10999009845636337,0.18280000000000002,0.17745,0.17170000000000002,0.16515,0.16067,0.15356000000000003,0.1481,0.14259,0.13534839242417812,0.13216,0.12774000000000002,0.12248000000000002,0.11554502193455819,0.11220000000000001
07-01-2026 10:05,26142.95,0.08594151297326631,0.08237,0.11304000000000002,0.1045340894375877,0.11037,0.11308,0.11004,0.10336,0.10275,0.09909000000000001,0.09616,0.09209859091315092,0.09181,0.09023000000000002,0.18298000000000003,0.17622,0.1714,0.16534,0.15961,0.15374,0.14828000000000002,0.14278,0.13766,0.13236,0.12794,0.12247000000000001,0.11739,0.11183
07-01-2026 10:10,26159.15,0.10591000000000002,0.11189000000000002,0.09886,0.09797607834173404,0.09975025657175698,0.11565855291079084,0.10588,0.09401055983532561,0.0964807348743372,0.09746000000000002,0.09524000000000002,0.09264,0.09117,0.08945,0.18053275142085104,0.1752678084099997,0.17292,0.16683,0.15955150695604245,0.15501,0.14937,0.14421,0.13893,0.1335,0.12947,0.12462000000000001,0.11843,0.11309
